3.140481	0.109333	0.065774	0.059583	0.300770	0.327819	1.549247	0.111776	0.172320
0.894886	0.336029	0.202152	0.220523	0.906941	1.190381	1.830408	0.282972	0.453110
1.163396	0.293813	0.176755	0.192323	0.733096	0.959736	1.687794	0.267047	0.358196
2.531373	0.148258	0.089191	0.085533	0.373807	0.431314	1.503192	0.150208	0.203505
0.816667	0.349432	0.210215	0.228375	0.978701	1.279283	1.891661	0.285262	0.496987
1.211366	0.286850	0.172566	0.187291	0.710008	0.927160	1.670087	0.263335	0.347328
1.065544	0.308545	0.185618	0.202508	0.787943	1.034301	1.732074	0.273959	0.387588
2.410114	0.157525	0.094766	0.091995	0.392093	0.457966	1.502183	0.159212	0.211311
1.054822	0.310204	0.186616	0.203744	0.793437	1.042272	1.736090	0.274652	0.389403
1.666035	0.228520	0.137475	0.144015	0.546111	0.688325	1.556352	0.223069	0.273804
1.923308	0.200936	0.120881	0.123442	0.482157	0.592412	1.523366	0.199646	0.247476
0.134745	0.491405	0.295624	0.259829	5.032572	5.321915	5.595864	0.156605	3.256061
1.503677	0.247845	0.149101	0.158540	0.594838	0.761006	1.586525	0.238005	0.294044
4.326737	0.060417	0.036346	0.030513	0.212816	0.214962	1.838404	0.064048	0.131912
1.183763	0.290836	0.174964	0.190207	0.722842	0.945477	1.679739	0.265494	0.353023
2.020855	0.191371	0.115127	0.116359	0.461705	0.561458	1.515932	0.191052	0.239737
2.226047	0.172711	0.103901	0.102789	0.422736	0.503182	1.505376	0.173734	0.224074
3.303111	0.100795	0.060637	0.054197	0.285321	0.306833	1.572906	0.103323	0.165578
0.682011	0.373768	0.224855	0.240990	1.138588	1.468228	2.029691	0.285254	0.598893
1.604224	0.235693	0.141791	0.149433	0.563462	0.714490	1.566348	0.228771	0.280553
1.176666	0.291870	0.175586	0.190898	0.726794	0.950722	1.683073	0.266039	0.355510
0.276096	0.457874	0.275452	0.259884	2.617390	2.971205	3.352941	0.225318	1.666143
2.720026	0.134913	0.081162	0.076400	0.348196	0.394364	1.510367	0.137106	0.192671
1.016810	0.316156	0.190196	0.207661	0.818283	1.074947	1.756807	0.276989	0.403853
0.471460	0.415263	0.249818	0.255466	1.578702	1.942404	2.416882	0.269819	0.905201
2.444103	0.154871	0.093169	0.090147	0.386604	0.450070	1.501586	0.156642	0.208659
2.105962	0.183398	0.110331	0.110528	0.444797	0.536128	1.510469	0.183734	0.232918
0.867866	0.340600	0.204902	0.223236	0.930641	1.219922	1.850659	0.283921	0.467732
0.698610	0.370679	0.222997	0.239607	1.114683	1.441065	2.008743	0.285581	0.582455
0.638955	0.381902	0.229749	0.244685	1.202987	1.541509	2.085610	0.283901	0.640780
2.304921	0.166032	0.099883	0.098029	0.408896	0.482843	1.502632	0.167388	0.217986
1.019492	0.315732	0.189942	0.207453	0.815836	1.072096	1.754499	0.276831	0.401731
1.494264	0.249014	0.149804	0.159423	0.597874	0.765537	1.588478	0.238864	0.295265
2.612011	0.142399	0.085666	0.081497	0.362462	0.414885	1.505421	0.144473	0.198689
2.099288	0.184011	0.110699	0.110995	0.445819	0.537834	1.510227	0.184302	0.232941
2.133126	0.180924	0.108842	0.108739	0.439486	0.528280	1.508711	0.181438	0.230571
2.404343	0.157980	0.095039	0.092330	0.392756	0.459086	1.501516	0.159652	0.211235
1.552361	0.241885	0.145515	0.154061	0.579384	0.738041	1.576561	0.233546	0.287559
1.591321	0.237218	0.142708	0.150542	0.567656	0.720487	1.569339	0.229961	0.282816
1.454073	0.254069	0.152845	0.163197	0.611558	0.785650	1.597780	0.242510	0.301317
3.092289	0.112000	0.067378	0.061293	0.305537	0.334415	1.542791	0.114419	0.174255
3.880167	0.075532	0.045439	0.039019	0.240056	0.248023	1.696677	0.078556	0.145045
2.925364	0.121749	0.073243	0.067627	0.323481	0.359363	1.525135	0.124086	0.182024
0.501468	0.409078	0.246098	0.253954	1.492353	1.852894	2.340360	0.273580	0.843249
4.946354	0.044321	0.026663	0.021930	0.182803	0.180901	2.108955	0.048961	0.116331
3.012979	0.116530	0.070104	0.064221	0.313772	0.345844	1.533486	0.118912	0.177724
0.772547	0.357226	0.214904	0.232729	1.024506	1.334912	1.930851	0.285876	0.524999
2.074343	0.186321	0.112089	0.112682	0.450668	0.545105	1.511673	0.186432	0.234870
3.861148	0.076254	0.045874	0.039437	0.241328	0.249619	1.691434	0.079256	0.145614
3.714421	0.082058	0.049366	0.042828	0.251673	0.262709	1.654209	0.084904	0.150366
4.475711	0.056080	0.033737	0.028153	0.204926	0.205753	1.895722	0.059944	0.128012
1.191084	0.289773	0.174325	0.189386	0.719801	0.940876	1.677693	0.264927	0.352190
1.123943	0.299666	0.180276	0.196467	0.753694	0.988275	1.704035	0.269952	0.368509
0.714169	0.367806	0.221269	0.238235	1.093821	1.416977	1.990592	0.285795	0.568668
4.887322	0.045649	0.027462	0.022620	0.185325	0.183667	2.078928	0.050190	0.117667
3.426465	0.094766	0.057010	0.050468	0.274566	0.292441	1.594503	0.097371	0.160938
2.768075	0.131710	0.079236	0.074251	0.341968	0.385567	1.512584	0.133945	0.189759
0.660988	0.377718	0.227231	0.242734	1.170085	1.503871	2.057226	0.284688	0.620270
0.472186	0.415112	0.249727	0.255475	1.575684	1.939469	2.414106	0.269917	0.902418
0.730677	0.364783	0.219450	0.236581	1.074551	1.393808	1.974273	0.285930	0.557754
1.293785	0.275269	0.165599	0.178889	0.672997	0.874721	1.641917	0.256578	0.329409
1.684205	0.226453	0.136232	0.142502	0.540720	0.680525	1.552760	0.221394	0.271031
0.128986	0.492822	0.296477	0.259737	5.248236	5.532059	5.800099	0.152678	3.400113
0.678889	0.374352	0.225207	0.241344	1.142050	1.472557	2.032500	0.285181	0.600280
3.452007	0.093563	0.056287	0.049732	0.272388	0.289568	1.599133	0.096186	0.159935
2.275851	0.168463	0.101346	0.099745	0.414084	0.490347	1.503966	0.169705	0.220525
1.410235	0.259699	0.156233	0.167329	0.627784	0.808986	1.609567	0.246446	0.309346
3.772557	0.079707	0.047951	0.041447	0.247499	0.257392	1.668535	0.082612	0.148479
1.596798	0.236570	0.142318	0.150061	0.565964	0.718007	1.568227	0.229456	0.282024
1.514843	0.246465	0.148271	0.157525	0.591018	0.755483	1.583828	0.236985	0.292153
1.520577	0.245759	0.147846	0.156937	0.589735	0.753187	1.583549	0.236461	0.292377
1.582149	0.238309	0.143364	0.151373	0.570292	0.724496	1.570851	0.230806	0.283762
1.297037	0.274822	0.165330	0.178527	0.671943	0.873002	1.641356	0.256303	0.329320
0.943874	0.327899	0.197261	0.215385	0.868755	1.141309	1.798467	0.280878	0.431497
4.082356	0.068270	0.041070	0.034878	0.226961	0.231903	1.755164	0.071548	0.138740
2.007842	0.192620	0.115878	0.117291	0.464217	0.565343	1.516524	0.192186	0.240499
2.499131	0.150668	0.090640	0.087214	0.378349	0.438018	1.502141	0.152558	0.205189
1.784006	0.215430	0.129601	0.134255	0.514603	0.641393	1.538354	0.212230	0.260204
1.314686	0.272407	0.163878	0.176803	0.664146	0.862115	1.635254	0.254803	0.325092
2.429491	0.156006	0.093852	0.090945	0.388825	0.453335	1.501468	0.157743	0.209559
2.009788	0.192433	0.115766	0.117166	0.463651	0.564605	1.516017	0.192016	0.240033
0.262404	0.461019	0.277345	0.260039	2.740303	3.091349	3.464720	0.220444	1.750019
0.332704	0.445096	0.267765	0.259572	2.188253	2.552304	2.962907	0.242574	1.350564
1.771862	0.216743	0.130390	0.135214	0.517880	0.646154	1.540389	0.213340	0.261874
0.967628	0.324027	0.194932	0.212855	0.851740	1.119024	1.784419	0.279705	0.422271
2.235691	0.171880	0.103401	0.102190	0.421059	0.500678	1.505123	0.172948	0.223420
6.400815	0.021418	0.012885	0.010441	0.135139	0.131751	3.178426	0.028116	0.088779
1.135699	0.297910	0.179220	0.195159	0.748076	0.980117	1.699932	0.269102	0.366455
2.394301	0.158775	0.095518	0.092889	0.394347	0.461415	1.501576	0.160419	0.211918
0.851455	0.343406	0.206590	0.224863	0.945791	1.238611	1.863656	0.284418	0.477227
1.138530	0.297489	0.178966	0.194929	0.745952	0.977571	1.697918	0.268895	0.364635
6.099919	0.024895	0.014977	0.012143	0.143048	0.139543	2.896206	0.031258	0.093563
2.865992	0.125417	0.075450	0.070049	0.330261	0.368922	1.519904	0.127720	0.184880
0.616287	0.386255	0.232367	0.246344	1.242899	1.585384	2.120798	0.282870	0.669170
4.813369	0.047368	0.028496	0.023519	0.188580	0.187262	2.042677	0.051786	0.119388
2.752860	0.132716	0.079841	0.074927	0.343885	0.388289	1.511719	0.134938	0.190606
0.995560	0.319533	0.192228	0.209862	0.832793	1.093918	1.768918	0.278208	0.412257
2.037808	0.189756	0.114155	0.115186	0.458092	0.556145	1.514372	0.189580	0.238051
2.273496	0.168661	0.101465	0.099898	0.414315	0.490798	1.503579	0.169894	0.220367
1.038246	0.312786	0.188169	0.205444	0.804152	1.056365	1.745042	0.275695	0.395698
2.186999	0.176116	0.105950	0.105248	0.429646	0.513517	1.506590	0.176942	0.226769
3.592515	0.087216	0.052468	0.045892	0.260994	0.274668	1.627243	0.089949	0.154766
1.442626	0.255527	0.153723	0.164262	0.615782	0.791695	1.600883	0.243543	0.303484
2.245852	0.171009	0.102877	0.101566	0.419267	0.498027	1.504780	0.172123	0.222664
0.956976	0.325758	0.195973	0.213953	0.859631	1.129188	1.791061	0.280243	0.426930
1.421260	0.258272	0.155374	0.166284	0.623612	0.803007	1.606504	0.245461	0.307256
2.152198	0.179207	0.107809	0.107487	0.436003	0.523020	1.508001	0.179837	0.229293
0.740820	0.362938	0.218340	0.235651	1.062044	1.379145	1.963435	0.285968	0.549630
0.707808	0.368978	0.221974	0.238751	1.102788	1.427143	1.998508	0.285718	0.575077
1.861660	0.207226	0.124665	0.128111	0.496170	0.613481	1.529662	0.205176	0.253137
3.155851	0.108496	0.065270	0.059050	0.299242	0.325729	1.551247	0.110947	0.171647
1.159861	0.294333	0.177068	0.192727	0.734583	0.962000	1.688789	0.267313	0.358563
4.855653	0.046378	0.027900	0.023000	0.186735	0.185217	2.063542	0.050866	0.118450
4.069235	0.068719	0.041341	0.035132	0.227728	0.232846	1.750777	0.071980	0.139051
2.182456	0.176516	0.106191	0.105539	0.430436	0.514717	1.506685	0.177318	0.227037
2.389987	0.159118	0.095724	0.093133	0.394993	0.462386	1.501494	0.160750	0.212135
1.129162	0.298885	0.179807	0.195926	0.750821	0.984359	1.701718	0.269576	0.366969
3.053186	0.114211	0.068708	0.062719	0.309526	0.339949	1.537959	0.116612	0.175902
2.964737	0.119375	0.071815	0.066078	0.318927	0.353070	1.528218	0.121733	0.179824
2.998347	0.117386	0.070618	0.064778	0.315327	0.348017	1.531873	0.119761	0.178369
0.518247	0.405661	0.244042	0.253109	1.447152	1.805881	2.300196	0.275417	0.809922
1.947682	0.198502	0.119417	0.121632	0.476917	0.584461	1.521351	0.197479	0.245520
0.467270	0.416134	0.250342	0.255707	1.590804	1.955044	2.427518	0.269242	0.913258
2.645770	0.140016	0.084232	0.079864	0.357952	0.408347	1.506921	0.142131	0.196871
0.461403	0.417356	0.251077	0.255917	1.610395	1.974941	2.445041	0.268413	0.928176
0.798084	0.352693	0.212177	0.230271	0.996907	1.301750	1.907080	0.285586	0.507569
0.773036	0.357138	0.214851	0.232701	1.023760	1.334107	1.930158	0.285872	0.524335
1.024148	0.314998	0.189500	0.206953	0.812913	1.068162	1.752135	0.276553	0.400233
1.167479	0.293214	0.176395	0.191875	0.731228	0.957011	1.686442	0.266739	0.357505
5.644116	0.031268	0.018810	0.015295	0.156840	0.153446	2.535706	0.037019	0.101819
1.694289	0.225314	0.135547	0.141649	0.537966	0.676409	1.551169	0.220465	0.269876
1.856762	0.207734	0.124971	0.128491	0.497293	0.615184	1.530156	0.205618	0.253559
1.517557	0.246131	0.148070	0.157243	0.590445	0.754422	1.583753	0.236737	0.292322
3.956344	0.072709	0.043741	0.037398	0.234963	0.241705	1.717653	0.075825	0.142595
0.649007	0.379987	0.228597	0.243868	1.186895	1.523448	2.071559	0.284286	0.629983
0.724028	0.365998	0.220181	0.237330	1.081309	1.402346	1.979773	0.285887	0.560668
5.500488	0.033596	0.020211	0.016460	0.161683	0.158433	2.436690	0.039132	0.104659
0.340670	0.443326	0.266701	0.259313	2.144202	2.508401	2.923562	0.244668	1.321599
1.647776	0.230616	0.138736	0.145606	0.551035	0.695826	1.559015	0.224754	0.275576
4.174973	0.065180	0.039212	0.033147	0.221351	0.225133	1.784685	0.068587	0.135971
0.431440	0.423656	0.254867	0.257116	1.713873	2.080292	2.537173	0.263758	1.003537
2.516907	0.149334	0.089838	0.086281	0.375872	0.434336	1.502813	0.151258	0.204331
1.229177	0.284306	0.171036	0.185508	0.701194	0.915048	1.663014	0.261912	0.342442
1.986403	0.194696	0.117127	0.118810	0.468798	0.572152	1.518423	0.194063	0.242492
2.037650	0.189771	0.114164	0.115196	0.458137	0.556204	1.514412	0.189593	0.238088
0.836659	0.345956	0.208124	0.226369	0.959415	1.255548	1.875216	0.284813	0.485313
0.898911	0.335354	0.201746	0.220073	0.903951	1.186421	1.827994	0.282818	0.451707
3.382717	0.096862	0.058271	0.051757	0.278287	0.297400	1.586457	0.099438	0.162533
2.575321	0.145036	0.087252	0.083305	0.367618	0.422300	1.504474	0.147057	0.200980
3.549094	0.089130	0.053620	0.047044	0.264381	0.279086	1.617905	0.091827	0.156245
3.246670	0.103680	0.062373	0.056002	0.290550	0.313880	1.564260	0.106176	0.167906
0.684635	0.373278	0.224561	0.240879	1.133494	1.462902	2.024983	0.285313	0.594312
2.533571	0.148095	0.089093	0.085427	0.373374	0.430754	1.502888	0.150049	0.203152
3.629170	0.085632	0.051515	0.044947	0.258102	0.270947	1.634889	0.088397	0.153367
2.675922	0.137921	0.082972	0.078439	0.353922	0.402567	1.508157	0.140070	0.195117
3.388090	0.096602	0.058115	0.051597	0.277811	0.296769	1.587351	0.099181	0.162307
3.510108	0.090884	0.054675	0.048102	0.267637	0.283301	1.610637	0.093550	0.157878
3.824298	0.077672	0.046727	0.040260	0.243798	0.252739	1.681307	0.080633	0.146675
3.413645	0.095375	0.057377	0.050843	0.275596	0.293831	1.591846	0.097972	0.161305
1.581934	0.238334	0.143380	0.151389	0.570385	0.724614	1.570939	0.230825	0.283839
8.960577	0.005956	0.003583	0.002930	0.089647	0.088221	7.653801	0.013405	0.058608
1.384930	0.263006	0.158222	0.169864	0.636435	0.822092	1.615079	0.248692	0.312273
2.964787	0.119372	0.071813	0.066076	0.318920	0.353061	1.528216	0.121730	0.179818
2.086926	0.185152	0.111386	0.111814	0.448396	0.541573	1.511355	0.185355	0.234239
3.080522	0.112661	0.067776	0.061715	0.306803	0.336133	1.541621	0.115075	0.174889
0.395053	0.431434	0.259547	0.258150	1.864271	2.230983	2.671902	0.257078	1.115930
1.905773	0.202706	0.121946	0.124736	0.486265	0.598453	1.525469	0.201212	0.249415
1.630295	0.232640	0.139954	0.147095	0.556337	0.703526	1.562550	0.226366	0.278228
3.179229	0.107235	0.064512	0.058252	0.296849	0.322505	1.553951	0.109697	0.170455
1.640681	0.231435	0.139229	0.146196	0.553307	0.699040	1.560669	0.225408	0.276883
1.355808	0.266864	0.160543	0.172649	0.648281	0.838820	1.624121	0.251250	0.318553
1.006783	0.317745	0.191152	0.208717	0.824902	1.083704	1.762262	0.277572	0.407506
1.841408	0.209335	0.125934	0.129682	0.500915	0.620628	1.531892	0.207007	0.255031
1.288183	0.276041	0.166064	0.179444	0.675476	0.878201	1.643837	0.257050	0.330706
1.188602	0.290133	0.174541	0.189700	0.720499	0.942179	1.677934	0.265120	0.351906
1.849292	0.208512	0.125439	0.129093	0.498779	0.617607	1.530454	0.206294	0.253775
0.473641	0.414810	0.249546	0.255494	1.569675	1.933620	2.408579	0.270114	0.896882
1.724882	0.221894	0.133489	0.139095	0.529707	0.664096	1.546406	0.217649	0.266335
1.541437	0.243209	0.146312	0.155042	0.582933	0.743218	1.578973	0.234549	0.289248
1.800892	0.213619	0.128511	0.132873	0.510731	0.635360	1.536804	0.210689	0.259068
1.040907	0.312370	0.187919	0.205102	0.803053	1.054569	1.744395	0.275530	0.395746
0.571312	0.395039	0.237652	0.249624	1.328339	1.678748	2.195756	0.280097	0.727975
1.011780	0.316952	0.190675	0.208190	0.821590	1.079325	1.759533	0.277284	0.405679
1.345156	0.268289	0.161400	0.173689	0.652591	0.844970	1.627338	0.252177	0.320692
3.235521	0.104259	0.062721	0.056366	0.291634	0.315333	1.562763	0.106750	0.168431
0.630504	0.383519	0.230721	0.245196	1.219020	1.558715	2.099997	0.283544	0.653390
2.506040	0.150148	0.090328	0.086843	0.377504	0.436685	1.502754	0.152051	0.205082
1.857906	0.207616	0.124900	0.128412	0.496915	0.614693	1.529808	0.205515	0.253247
2.672760	0.138139	0.083103	0.078591	0.354255	0.403091	1.507736	0.140285	0.195136
3.768474	0.079870	0.048049	0.041542	0.247769	0.257741	1.667387	0.082771	0.148574
2.458886	0.153730	0.092483	0.089349	0.384369	0.446795	1.501717	0.155536	0.207738
1.681326	0.226780	0.136428	0.142714	0.541839	0.681968	1.553813	0.221659	0.271960
2.828685	0.127779	0.076870	0.071623	0.334549	0.375048	1.516587	0.130058	0.186537
0.599872	0.389438	0.234282	0.247769	1.270048	1.616064	2.144167	0.281974	0.685633
0.930702	0.330065	0.198564	0.216661	0.879721	1.154932	1.807989	0.281486	0.438793
1.648248	0.230561	0.138704	0.145571	0.550845	0.695582	1.558836	0.224710	0.275418
3.568941	0.088250	0.053090	0.046514	0.262810	0.277038	1.622054	0.090963	0.155541
2.289889	0.167285	0.100637	0.098922	0.411431	0.486589	1.502952	0.168583	0.219039
2.637358	0.140606	0.084587	0.080271	0.359007	0.409909	1.506336	0.142712	0.197208
2.158365	0.178655	0.107477	0.107093	0.434776	0.521243	1.507520	0.179322	0.228675
1.056093	0.310007	0.186497	0.203515	0.793552	1.041908	1.736588	0.274571	0.390477
0.723493	0.366096	0.220240	0.237357	1.082237	1.403329	1.980632	0.285883	0.561498
0.563089	0.396667	0.238631	0.250276	1.344161	1.696189	2.209465	0.279477	0.737894
2.668541	0.138431	0.083279	0.078791	0.354778	0.403861	1.507434	0.140572	0.195310
2.229470	0.172415	0.103723	0.102593	0.421898	0.502088	1.504676	0.173455	0.223387
2.395250	0.158700	0.095472	0.092822	0.394430	0.461394	1.502219	0.160347	0.212294
1.648022	0.230587	0.138719	0.145588	0.550936	0.695699	1.558922	0.224731	0.275494
1.115911	0.300872	0.181002	0.197236	0.758765	0.994814	1.708435	0.270525	0.371933
3.353719	0.098276	0.059122	0.052632	0.280788	0.300754	1.581254	0.100834	0.163580
1.937845	0.199481	0.120006	0.122358	0.479031	0.587661	1.522173	0.198352	0.246327
1.619513	0.233898	0.140711	0.148089	0.558947	0.707780	1.563545	0.227361	0.278610
2.393751	0.158819	0.095544	0.092918	0.394466	0.461570	1.501668	0.160462	0.212015
1.133200	0.298283	0.179444	0.195480	0.748864	0.981537	1.700269	0.269284	0.366211
3.606438	0.086611	0.052104	0.045530	0.259935	0.273288	1.630379	0.089356	0.154318
1.377285	0.264013	0.158828	0.170566	0.639752	0.826625	1.617789	0.249366	0.314332
1.534261	0.244084	0.146838	0.155735	0.584837	0.746297	1.579834	0.235207	0.289563
1.428817	0.257297	0.154788	0.165600	0.620506	0.798734	1.604004	0.244784	0.305351
0.416118	0.426914	0.256827	0.257608	1.773512	2.140342	2.590489	0.261090	1.047744
1.396234	0.261524	0.157330	0.168701	0.632792	0.816391	1.612969	0.247691	0.311397
2.064821	0.187210	0.112624	0.113335	0.452513	0.547894	1.512191	0.187249	0.235561
1.560564	0.240894	0.144920	0.153294	0.577078	0.734450	1.575338	0.232792	0.286905
0.398214	0.430753	0.259137	0.258275	1.845313	2.212865	2.654395	0.257706	1.098284
0.871351	0.340007	0.204545	0.222826	0.928125	1.216505	1.848693	0.283807	0.466788
0.368251	0.437255	0.263048	0.259025	1.986089	2.353076	2.780611	0.251354	1.201228
0.548234	0.399624	0.240410	0.251259	1.376361	1.730744	2.237794	0.278262	0.760295
1.162688	0.293917	0.176818	0.192381	0.733606	0.960351	1.688279	0.267101	0.358632
2.007569	0.192646	0.115894	0.117308	0.464296	0.565447	1.516595	0.192210	0.240564
3.640897	0.085131	0.051214	0.044647	0.257285	0.269867	1.637948	0.087907	0.153105
3.179900	0.107199	0.064490	0.058230	0.296761	0.322395	1.553941	0.109662	0.170383
1.080413	0.306260	0.184243	0.200943	0.779135	1.022407	1.724933	0.272975	0.382890
0.790017	0.354119	0.213034	0.230945	1.006575	1.312912	1.915691	0.285697	0.514742
0.848613	0.343894	0.206884	0.225229	0.947607	1.241244	1.864965	0.284498	0.477522
0.692345	0.371842	0.223696	0.240105	1.123897	1.451442	2.016880	0.285470	0.589063
3.131563	0.109822	0.066068	0.059896	0.301617	0.329000	1.547909	0.112260	0.172626
5.092668	0.041195	0.024782	0.020316	0.176742	0.174330	2.186605	0.046078	0.113005
1.270340	0.278515	0.167552	0.181198	0.683659	0.889558	1.650308	0.258542	0.335202
0.401976	0.429943	0.258650	0.258085	1.831002	2.198218	2.641791	0.258442	1.089210
0.963795	0.324649	0.195306	0.213293	0.854155	1.122353	1.786300	0.279901	0.423265
4.313710	0.060812	0.036584	0.030730	0.213497	0.215772	1.833347	0.064423	0.132200
0.820380	0.348783	0.209825	0.227957	0.975536	1.275178	1.889095	0.285186	0.495545
4.791026	0.047901	0.028817	0.023798	0.189622	0.188416	2.032427	0.052281	0.119987
1.359246	0.266405	0.160267	0.172371	0.646374	0.836442	1.622304	0.250949	0.316943
1.045872	0.311595	0.187453	0.204580	0.799948	1.050421	1.741853	0.275219	0.394051
3.865011	0.076107	0.045785	0.039351	0.241090	0.249314	1.692636	0.079113	0.145539
1.239551	0.282836	0.170151	0.184444	0.696424	0.908311	1.659356	0.261073	0.340118
2.868517	0.125259	0.075355	0.069949	0.329861	0.368411	1.519719	0.127563	0.184554
1.461791	0.253090	0.152257	0.162432	0.609218	0.781987	1.596478	0.241813	0.300726
7.345504	0.013355	0.008034	0.006523	0.114344	0.111690	4.321270	0.020734	0.075305
2.230231	0.172350	0.103684	0.102525	0.422053	0.502132	1.505379	0.173393	0.223876
1.844477	0.209014	0.125741	0.129470	0.499888	0.619293	1.530943	0.206729	0.254183
0.333941	0.444820	0.267600	0.259651	2.177572	2.542186	2.952985	0.242904	1.340583
1.174608	0.292170	0.175767	0.191180	0.727206	0.951684	1.683043	0.266196	0.354969
2.579796	0.144712	0.087057	0.083094	0.366764	0.421194	1.503896	0.146740	0.200284
2.829266	0.127741	0.076848	0.071600	0.334454	0.374927	1.516540	0.130021	0.186460
4.089330	0.068032	0.040927	0.034744	0.226494	0.231344	1.757049	0.071320	0.138460
4.214597	0.063901	0.038443	0.032436	0.219056	0.222380	1.798138	0.067366	0.134874
0.611852	0.387112	0.232883	0.246714	1.250349	1.593740	2.127253	0.282641	0.673911
1.585219	0.237943	0.143144	0.151073	0.569621	0.723318	1.570707	0.230523	0.283830
3.600961	0.086848	0.052247	0.045672	0.260376	0.273853	1.629279	0.089588	0.154540
1.868702	0.206498	0.124227	0.127585	0.494351	0.610872	1.528528	0.204541	0.252137
0.572018	0.394900	0.237568	0.249612	1.326371	1.676772	2.193945	0.280148	0.726180
6.717686	0.018280	0.010997	0.008912	0.127545	0.124367	3.515387	0.025269	0.084014
1.089636	0.304851	0.183395	0.200081	0.772785	1.014392	1.719320	0.272352	0.378374
2.186701	0.176142	0.105965	0.105265	0.429722	0.513615	1.506653	0.176967	0.226831
1.982503	0.195076	0.117356	0.119098	0.469520	0.573305	1.518519	0.194406	0.242635
