32768	0.000020	0.009571	1.067922	0.540495	0.094040	-0.120620	-0.208529	0.000000	0.000000	0.000000
32769	0.000020	0.281622	-0.127459	0.377036	0.171224	-0.807500	-0.767423	0.000000	0.000000	0.000000
32770	0.000020	-0.264111	-0.459438	-0.366114	-0.055199	0.104932	0.085559	0.000000	0.000000	0.000000
32771	0.000020	-0.030800	-0.644746	0.424952	0.223262	0.253894	0.337963	0.000000	0.000000	0.000000
32772	0.000020	8.051172	1.347288	1.860399	0.326858	0.552261	-0.339673	0.000000	0.000000	0.000000
32773	0.000020	0.836589	0.431277	0.267033	0.409319	0.672688	0.565777	0.000000	0.000000	0.000000
32774	0.000020	0.024612	0.096849	0.226709	-0.275353	-0.335649	0.051929	0.000000	0.000000	0.000000
32775	0.000020	0.181927	-0.017203	0.264886	-0.301050	-0.469394	0.097146	0.000000	0.000000	0.000000
32776	0.000020	0.017234	-0.842941	-0.499066	0.784796	0.166760	-0.015895	0.000000	0.000000	0.000000
32777	0.000020	0.099594	0.087383	0.153089	-0.066976	0.530965	0.231683	0.000000	0.000000	0.000000
32778	0.000020	-1.393953	-0.986916	0.156088	0.407457	-0.224229	0.551655	0.000000	0.000000	0.000000
32779	0.000020	-0.122228	0.014310	-0.094205	-1.058347	0.320546	-0.280029	0.000000	0.000000	0.000000
32780	0.000020	0.968308	0.450013	0.158957	-0.215233	0.531640	0.798206	0.000000	0.000000	0.000000
32781	0.000020	0.076759	-0.174045	0.381236	0.456185	0.602375	-0.196847	0.000000	0.000000	0.000000
32782	0.000020	-0.116687	-2.963525	0.803221	-0.289233	-0.377195	-0.539899	0.000000	0.000000	0.000000
32783	0.000020	0.037921	-1.595453	0.015331	0.107316	0.609925	0.580626	0.000000	0.000000	0.000000
32784	0.000020	0.315740	-0.277332	0.144176	0.157534	-0.626055	0.746732	0.000000	0.000000	0.000000
32785	0.000020	0.462575	-0.450835	-0.057947	-0.443595	-0.089320	-0.436509	0.000000	0.000000	0.000000
32786	0.000020	0.011426	-0.033822	0.248435	-0.089927	0.343172	0.012570	0.000000	0.000000	0.000000
32787	0.000020	-0.198225	-1.942339	0.396451	-0.317845	-0.171373	0.231772	0.000000	0.000000	0.000000
32788	0.000020	0.258601	-0.141568	0.363263	0.484782	-0.025913	-0.542936	0.000000	0.000000	0.000000
32789	0.000020	-0.088586	-0.243009	0.143869	0.226059	-0.539800	-0.330050	0.000000	0.000000	0.000000
32790	0.000020	-0.000043	0.060266	0.145312	0.086294	0.137368	-0.155786	0.000000	0.000000	0.000000
32791	0.000020	0.108848	0.020580	0.117910	-0.185183	0.120163	0.197554	0.000000	0.000000	0.000000
32792	0.000020	-0.045215	-0.371744	-0.159974	0.510837	-0.144272	0.027930	0.000000	0.000000	0.000000
