16384	0.000354	1.484780	2.958985	0.005407	-0.213181	0.077120	-0.550188	0.000000	0.000000	0.000000
16385	0.000354	-1.859557	0.572176	1.818759	-1.357214	0.044890	-0.537512	0.000000	0.000000	0.000000
16386	0.000354	-5.060556	7.049926	7.459991	-0.435229	0.278529	-0.551166	0.000000	0.000000	0.000000
16387	0.000354	-5.682229	-1.743577	6.628488	0.290347	-0.017493	-0.067058	0.000000	0.000000	0.000000
16388	0.000354	1.347946	-1.320582	0.131134	-1.367434	0.844212	-0.536344	0.000000	0.000000	0.000000
16389	0.000354	2.672959	0.992938	7.775251	0.027579	0.571648	0.187237	0.000000	0.000000	0.000000
16390	0.000354	3.793316	5.956623	-3.059657	-0.575391	0.314986	-0.201416	0.000000	0.000000	0.000000
16391	0.000354	-0.322087	-1.129053	-1.880165	-0.485474	0.084503	0.192378	0.000000	0.000000	0.000000
16392	0.000354	0.783671	0.198574	0.799753	-0.438571	0.321010	-0.293801	0.000000	0.000000	0.000000
16393	0.000354	1.416494	4.005027	8.966064	-0.234258	-0.024385	-0.154356	0.000000	0.000000	0.000000
16394	0.000354	-1.403489	-2.398541	0.658483	0.944796	0.091917	-0.773182	0.000000	0.000000	0.000000
16395	0.000354	2.346444	-0.044050	-0.966869	0.047274	0.383972	-0.175516	0.000000	0.000000	0.000000
16396	0.000354	0.335293	-2.612916	1.024645	-0.147655	-0.497301	0.579743	0.000000	0.000000	0.000000
16397	0.000354	-1.279277	-0.168172	2.504384	-0.549596	0.734139	0.542004	0.000000	0.000000	0.000000
16398	0.000354	-4.020704	-3.920519	2.091573	-0.586087	-0.229871	-0.703695	0.000000	0.000000	0.000000
16399	0.000354	2.222162	-0.284807	3.545176	-0.787178	0.093256	0.834906	0.000000	0.000000	0.000000
16400	0.000354	6.965833	-0.646510	2.679852	-0.601200	0.540454	-0.121612	0.000000	0.000000	0.000000
16401	0.000354	-6.170335	-3.108684	7.027186	0.350761	0.233553	-0.129714	0.000000	0.000000	0.000000
16402	0.000354	-1.068570	-0.820090	0.589145	-0.573888	-0.594795	0.164960	0.000000	0.000000	0.000000
16403	0.000354	0.791811	-3.104834	0.282496	0.829658	-0.985851	0.639171	0.000000	0.000000	0.000000
16404	0.000354	3.286705	-3.748930	-2.862858	-0.151073	0.079811	0.407621	0.000000	0.000000	0.000000
16405	0.000354	4.801598	3.915192	-8.213362	-0.467250	-0.204104	0.114341	0.000000	0.000000	0.000000
16406	0.000354	4.651176	-7.514765	-4.563808	-0.058650	-0.294852	-0.538744	0.000000	0.000000	0.000000
16407	0.000354	9.148269	10.504511	-0.175008	0.397139	-0.417762	0.149419	0.000000	0.000000	0.000000
16408	0.000354	-4.058396	2.863960	1.329983	0.115736	-0.528453	0.148120	0.000000	0.000000	0.000000
16409	0.000354	0.145500	8.024979	5.888552	0.283476	0.310071	-0.880933	0.000000	0.000000	0.000000
16410	0.000354	3.906825	-0.763650	-4.737752	-0.469499	-0.695919	0.425225	0.000000	0.000000	0.000000
16411	0.000354	-0.907494	-1.937069	-0.010350	0.542680	1.012197	0.800136	0.000000	0.000000	0.000000
16412	0.000354	-0.177744	0.836089	-5.403545	-0.162387	-0.109780	0.155570	0.000000	0.000000	0.000000
